pasillo,columna,ubicacion
1.0,29.0,B2905F
1.0,29.0,B2905R
1.0,29.0,B2906F
1.0,29.0,B2906R
1.0,29.0,B2907F
1.0,29.0,B2907R
1.0,30.0,B3004F
1.0,30.0,B3004R
1.0,30.0,B3005F
1.0,30.0,B3005R
1.0,30.0,B3006F
1.0,30.0,B3006R
1.0,30.0,B3007F
1.0,30.0,B3007R
1.0,31.0,B3101F
1.0,31.0,B3101R
1.0,31.0,B3102F
1.0,31.0,B3102R
1.0,31.0,B3103F
1.0,31.0,B3103R
1.0,31.0,B3104F
1.0,31.0,B3104R
1.0,31.0,B3105F
1.0,31.0,B3105R
1.0,31.0,B3106F
1.0,31.0,B3106R
1.0,31.0,B3107F
1.0,31.0,B3107R
1.0,32.0,B3201F
1.0,32.0,B3201R
1.0,32.0,B3202F
1.0,32.0,B3202R
1.0,32.0,B3203F
1.0,32.0,B3203R
1.0,32.0,B3204F
1.0,32.0,B3204R
1.0,32.0,B3205F
1.0,32.0,B3205R
1.0,32.0,B3206F
1.0,32.0,B3206R
1.0,32.0,B3207F
1.0,32.0,B3207R
1.0,33.0,B3301F
1.0,33.0,B3301R
1.0,33.0,B3302F
1.0,33.0,B3302R
1.0,33.0,B3303F
1.0,33.0,B3303R
1.0,33.0,B3304F
1.0,33.0,B3304R
1.0,33.0,B3305F
1.0,33.0,B3305R
1.0,33.0,B3306F
1.0,33.0,B3306R
1.0,33.0,B3307F
1.0,33.0,B3307R
1.0,34.0,B3401F
1.0,34.0,B3401R
1.0,34.0,B3402F
1.0,34.0,B3402R
1.0,34.0,B3403F
1.0,34.0,B3403R
1.0,34.0,B3404F
1.0,34.0,B3404R
1.0,34.0,B3405F
1.0,34.0,B3405R
1.0,34.0,B3406F
1.0,34.0,B3406R
1.0,34.0,B3407F
1.0,34.0,B3407R
1.0,35.0,B3501F
1.0,35.0,B3501R
1.0,35.0,B3502F
1.0,35.0,B3502R
1.0,35.0,B3503F
1.0,35.0,B3503R
1.0,35.0,B3504F
1.0,35.0,B3504R
1.0,35.0,B3505F
1.0,35.0,B3505R
1.0,35.0,B3506F
1.0,35.0,B3506R
1.0,35.0,B3507F
1.0,35.0,B3507R
1.0,36.0,B3601F
1.0,36.0,B3601R
1.0,36.0,B3602F
1.0,36.0,B3602R
1.0,36.0,B3603F
1.0,36.0,B3603R
1.0,36.0,B3604F
1.0,36.0,B3604R
1.0,36.0,B3605F
1.0,36.0,B3605R
1.0,36.0,B3606F
1.0,36.0,B3606R
1.0,36.0,B3607F
1.0,36.0,B3607R
1.0,37.0,B3701F
1.0,37.0,B3701R
1.0,37.0,B3702F
1.0,37.0,B3702R
1.0,37.0,B3703F
1.0,37.0,B3703R
1.0,37.0,B3704F
1.0,37.0,B3704R
1.0,37.0,B3705F
1.0,37.0,B3705R
1.0,37.0,B3706F
1.0,37.0,B3706R
1.0,37.0,B3707F
1.0,37.0,B3707R
1.0,38.0,B3801F
1.0,38.0,B3801R
1.0,38.0,B3802F
1.0,38.0,B3802R
1.0,38.0,B3803F
1.0,38.0,B3803R
1.0,38.0,B3804F
1.0,38.0,B3804R
1.0,38.0,B3805F
1.0,38.0,B3805R
1.0,38.0,B3806F
1.0,38.0,B3806R
1.0,38.0,B3807F
1.0,38.0,B3807R
1.0,39.0,B3901F
1.0,39.0,B3901R
1.0,39.0,B3902F
1.0,39.0,B3902R
1.0,39.0,B3903F
1.0,39.0,B3903R
1.0,39.0,B3904F
1.0,39.0,B3904R
1.0,39.0,B3905F
1.0,39.0,B3905R
1.0,39.0,B3906F
1.0,39.0,B3906R
1.0,39.0,B3907F
1.0,39.0,B3907R
1.0,40.0,B4001F
1.0,40.0,B4001R
1.0,40.0,B4002F
1.0,40.0,B4002R
1.0,40.0,B4003F
1.0,40.0,B4003R
1.0,40.0,B4004F
1.0,40.0,B4004R
1.0,40.0,B4005F
1.0,40.0,B4005R
1.0,40.0,B4006F
1.0,40.0,B4006R
1.0,40.0,B4007F
1.0,40.0,B4007R
1.0,41.0,B4101F
1.0,41.0,B4101R
1.0,41.0,B4102F
1.0,41.0,B4102R
1.0,41.0,B4103F
1.0,41.0,B4103R
1.0,41.0,B4104F
1.0,41.0,B4104R
1.0,41.0,B4105F
1.0,41.0,B4105R
1.0,41.0,B4106F
1.0,41.0,B4106R
1.0,41.0,B4107F
1.0,41.0,B4107R
1.0,42.0,B4201F
1.0,42.0,B4201R
1.0,42.0,B4202F
1.0,42.0,B4202R
1.0,42.0,B4203F
1.0,42.0,B4203R
1.0,42.0,B4204F
1.0,42.0,B4204R
1.0,42.0,B4205F
1.0,42.0,B4205R
1.0,42.0,B4206F
1.0,42.0,B4206R
1.0,42.0,B4207F
1.0,42.0,B4207R
1.0,43.0,B4301F
1.0,43.0,B4301R
1.0,43.0,B4302F
1.0,43.0,B4302R
1.0,43.0,B4303F
1.0,43.0,B4303R
1.0,43.0,B4304F
1.0,43.0,B4304R
1.0,43.0,B4305F
1.0,43.0,B4305R
1.0,43.0,B4306F
1.0,43.0,B4306R
1.0,43.0,B4307F
1.0,43.0,B4307R
1.0,44.0,B4401F
1.0,44.0,B4401R
1.0,44.0,B4402F
1.0,44.0,B4402R
1.0,44.0,B4403F
1.0,44.0,B4403R
1.0,44.0,B4404F
1.0,44.0,B4404R
1.0,44.0,B4405F
1.0,44.0,B4405R
1.0,44.0,B4406F
1.0,44.0,B4406R
1.0,44.0,B4407F
1.0,44.0,B4407R
1.0,45.0,B4501F
1.0,45.0,B4501R
1.0,45.0,B4502F
1.0,45.0,B4502R
1.0,45.0,B4503F
1.0,45.0,B4503R
1.0,45.0,B4504F
1.0,45.0,B4504R
1.0,45.0,B4505F
1.0,45.0,B4505R
1.0,45.0,B4506F
1.0,45.0,B4506R
1.0,45.0,B4507F
1.0,45.0,B4507R
1.0,46.0,B4601F
1.0,46.0,B4601R
1.0,46.0,B4602F
1.0,46.0,B4602R
1.0,46.0,B4603F
1.0,46.0,B4603R
1.0,46.0,B4604F
1.0,46.0,B4604R
1.0,46.0,B4605F
1.0,46.0,B4605R
1.0,46.0,B4606F
1.0,46.0,B4606R
1.0,46.0,B4607F
1.0,46.0,B4607R
1.0,47.0,B4701F
1.0,47.0,B4702F
1.0,47.0,B4703F
1.0,47.0,B4704F
1.0,47.0,B4705F
1.0,47.0,B4706F
1.0,47.0,B4707F
1.0,48.0,B4801F
1.0,48.0,B4802F
1.0,48.0,B4803F
1.0,48.0,B4804F
1.0,48.0,B4805F
1.0,48.0,B4806F
1.0,48.0,B4807F
2,1,C0101F
2,1,C0101R
2,1,C0102F
2,1,C0102R
2,1,C0103F
2,1,C0103R
2,1,C0104F
2,1,C0104R
2,1,C0105F
2,1,C0105R
2,1,C0106F
2,1,C0106R
2,1,C0107F
2,1,C0107R
2,1,C0108F
2,1,C0108R
2,2,C0201F
2,2,C0201R
2,2,C0202F
2,2,C0202R
2,2,C0203F
2,2,C0203R
2,2,C0204F
2,2,C0204R
2,2,C0205F
2,2,C0205R
2,2,C0206F
2,2,C0206R
2,2,C0207F
2,2,C0207R
2,2,C0208F
2,2,C0208R
2,3,C0301F
2,3,C0301R
2,3,C0302F
2,3,C0302R
2,3,C0303F
2,3,C0303R
2,3,C0304F
2,3,C0304R
2,3,C0305F
2,3,C0305R
2,3,C0306F
2,3,C0306R
2,3,C0307F
2,3,C0307R
2,3,C0308F
2,3,C0308R
2,4,C0401F
2,4,C0401R
2,4,C0402F
2,4,C0402R
2,4,C0403F
2,4,C0403R
2,4,C0404F
2,4,C0404R
2,4,C0405F
2,4,C0405R
2,4,C0406F
2,4,C0406R
2,4,C0407F
2,4,C0407R
2,4,C0408F
2,4,C0408R
2,5,C0501F
2,5,C0501R
2,5,C0502F
2,5,C0502R
2,5,C0503F
2,5,C0503R
2,5,C0504F
2,5,C0504R
2,5,C0505F
2,5,C0505R
2,5,C0506F
2,5,C0506R
2,5,C0507F
2,5,C0507R
2,5,C0508F
2,5,C0508R
2,6,C0601F
2,6,C0601R
2,6,C0602F
2,6,C0602R
2,6,C0603F
2,6,C0603R
2,6,C0604F
2,6,C0604R
2,6,C0605F
2,6,C0605R
2,6,C0606F
2,6,C0606R
2,6,C0607F
2,6,C0607R
2,6,C0608F
2,6,C0608R
2,7,C0701F
2,7,C0701R
2,7,C0702F
2,7,C0702R
2,7,C0703F
2,7,C0703R
2,7,C0704F
2,7,C0704R
2,7,C0705F
2,7,C0705R
2,7,C0706F
2,7,C0706R
2,7,C0707F
2,7,C0707R
2,7,C0708F
2,7,C0708R
2,8,C0801F
2,8,C0801R
2,8,C0802F
2,8,C0802R
2,8,C0803F
2,8,C0803R
2,8,C0804F
2,8,C0804R
2,8,C0805F
2,8,C0805R
2,8,C0806F
2,8,C0806R
2,8,C0807F
2,8,C0807R
2,8,C0808F
2,8,C0808R
2,9,C0901F
2,9,C0901R
2,9,C0902F
2,9,C0902R
2,9,C0903F
2,9,C0903R
2,9,C0904F
2,9,C0904R
2,9,C0905F
2,9,C0905R
2,9,C0906F
2,9,C0906R
2,9,C0907F
2,9,C0907R
2,9,C0908F
2,9,C0908R
2,10,C1001F
2,10,C1001R
2,10,C1002F
2,10,C1002R
2,10,C1003F
2,10,C1003R
2,10,C1004F
2,10,C1004R
2,10,C1005F
2,10,C1005R
2,10,C1006F
2,10,C1006R
2,10,C1007F
2,10,C1007R
2,10,C1008F
2,10,C1008R
2,11,C1101F
2,11,C1101R
2,11,C1102F
2,11,C1102R
2,11,C1103F
2,11,C1103R
2,11,C1104F
2,11,C1104R
2,11,C1105F
2,11,C1105R
2,11,C1106F
2,11,C1106R
2,11,C1107F
2,11,C1107R
2,11,C1108F
2,11,C1108R
2,12,C1201F
2,12,C1201R
2,12,C1202F
2,12,C1202R
2,12,C1203F
2,12,C1203R
2,12,C1204F
2,12,C1204R
2,12,C1205F
2,12,C1205R
2,12,C1206F
2,12,C1206R
2,12,C1207F
2,12,C1207R
2,12,C1208F
2,12,C1208R
2,13,C1301F
2,13,C1301R
2,13,C1302F
2,13,C1302R
2,13,C1303F
2,13,C1303R
2,13,C1304F
2,13,C1304R
2,13,C1305F
2,13,C1305R
2,13,C1306F
2,13,C1306R
2,13,C1307F
2,13,C1307R
2,13,C1308F
2,13,C1308R
2,14,C1401F
2,14,C1401R
2,14,C1402F
2,14,C1402R
2,14,C1403F
2,14,C1403R
2,14,C1404F
2,14,C1404R
2,14,C1405F
2,14,C1405R
2,14,C1406F
2,14,C1406R
2,14,C1407F
2,14,C1407R
2,14,C1408F
2,14,C1408R
2,15,C1501F
2,15,C1501R
2,15,C1502F
2,15,C1502R
2,15,C1503F
2,15,C1503R
2,15,C1504F
2,15,C1504R
2,15,C1505F
2,15,C1505R
2,15,C1506F
2,15,C1506R
2,15,C1507F
2,15,C1507R
2,15,C1508F
2,15,C1508R
2,16,C1601F
2,16,C1601R
2,16,C1602F
2,16,C1602R
2,16,C1603F
2,16,C1603R
2,16,C1604F
2,16,C1604R
2,16,C1605F
2,16,C1605R
2,16,C1606F
2,16,C1606R
2,16,C1607F
2,16,C1607R
2,16,C1608F
2,16,C1608R
2,17,C1701F
2,17,C1701R
2,17,C1702F
2,17,C1702R
2,17,C1703F
2,17,C1703R
2,17,C1704F
2,17,C1704R
2,17,C1705F
2,17,C1705R
2,17,C1706F
2,17,C1706R
2,17,C1707F
2,17,C1707R
2,17,C1708F
2,17,C1708R
2,18,C1801F
2,18,C1801R
2,18,C1802F
2,18,C1802R
2,18,C1803F
2,18,C1803R
2,18,C1804F
2,18,C1804R
2,18,C1805F
2,18,C1805R
2,18,C1806F
2,18,C1806R
2,18,C1807F
2,18,C1807R
2,18,C1808F
2,18,C1808R
2,19,C1905F
2,19,C1905R
2,19,C1906F
2,19,C1906R
2,19,C1907F
2,19,C1907R
2,19,C1908F
2,19,C1908R
2,20,C2005F
2,20,C2005R
2,20,C2006F
2,20,C2006R
2,20,C2007F
2,20,C2007R
2,20,C2008F
2,20,C2008R
2,21,C2101F
2,21,C2101R
2,21,C2102F
2,21,C2102R
2,21,C2103F
2,21,C2103R
2,21,C2104F
2,21,C2104R
2,21,C2105F
2,21,C2105R
2,21,C2106F
2,21,C2106R
2,21,C2107F
2,21,C2107R
2,21,C2108F
2,21,C2108R
2,22,C2201F
2,22,C2201R
2,22,C2202F
2,22,C2202R
2,22,C2203F
2,22,C2203R
2,22,C2204F
2,22,C2204R
2,22,C2205F
2,22,C2205R
2,22,C2206F
2,22,C2206R
2,22,C2207F
2,22,C2207R
2,22,C2208F
2,22,C2208R
2,23,C2301F
2,23,C2301R
2,23,C2302F
2,23,C2302R
2,23,C2303F
2,23,C2303R
2,23,C2304F
2,23,C2304R
2,23,C2305F
2,23,C2305R
2,23,C2306F
2,23,C2306R
2,23,C2307F
2,23,C2307R
2,23,C2308F
2,23,C2308R
2,24,C2401F
2,24,C2401R
2,24,C2402F
2,24,C2402R
2,24,C2403F
2,24,C2403R
2,24,C2404F
2,24,C2404R
2,24,C2405F
2,24,C2405R
2,24,C2406F
2,24,C2406R
2,24,C2407F
2,24,C2407R
2,24,C2408F
2,24,C2408R
2,25,C2501F
2,25,C2501R
2,25,C2502F
2,25,C2502R
2,25,C2503F
2,25,C2503R
2,25,C2504F
2,25,C2504R
2,25,C2505F
2,25,C2505R
2,25,C2506F
2,25,C2506R
2,25,C2507F
2,25,C2507R
2,25,C2508F
2,25,C2508R
2,26,C2601F
2,26,C2601R
2,26,C2602F
2,26,C2602R
2,26,C2603F
2,26,C2603R
2,26,C2604F
2,26,C2604R
2,26,C2605F
2,26,C2605R
2,26,C2606F
2,26,C2606R
2,26,C2607F
2,26,C2607R
2,26,C2608F
2,26,C2608R
2,27,C2701F
2,27,C2701R
2,27,C2702F
2,27,C2702R
2,27,C2703F
2,27,C2703R
2,27,C2704F
2,27,C2704R
2,27,C2705F
2,27,C2705R
2,27,C2706F
2,27,C2706R
2,27,C2707F
2,27,C2707R
2,27,C2708F
2,27,C2708R
2,28,C2801F
2,28,C2801R
2,28,C2802F
2,28,C2802R
2,28,C2803F
2,28,C2803R
2,28,C2804F
2,28,C2804R
2,28,C2805F
2,28,C2805R
2,28,C2806F
2,28,C2806R
2,28,C2807F
2,28,C2807R
2,28,C2808F
2,28,C2808R
2,29,C2901F
2,29,C2901R
2,29,C2902F
2,29,C2902R
2,29,C2903F
2,29,C2903R
2,29,C2904F
2,29,C2904R
2,29,C2905F
2,29,C2905R
2,29,C2906F
2,29,C2906R
2,29,C2907F
2,29,C2907R
2,29,C2908F
2,29,C2908R
2,30,C3001F
2,30,C3001R
2,30,C3002F
2,30,C3002R
2,30,C3003F
2,30,C3003R
2,30,C3004F
2,30,C3004R
2,30,C3005F
2,30,C3005R
2,30,C3006F
2,30,C3006R
2,30,C3007F
2,30,C3007R
2,30,C3008F
2,30,C3008R
2,31,C3101F
2,31,C3101R
2,31,C3102F
2,31,C3102R
2,31,C3103F
2,31,C3103R
2,31,C3104F
2,31,C3104R
2,31,C3105F
2,31,C3105R
2,31,C3106F
2,31,C3106R
2,31,C3107F
2,31,C3107R
2,31,C3108F
2,31,C3108R
2,32,C3201F
2,32,C3201R
2,32,C3202F
2,32,C3202R
2,32,C3203F
2,32,C3203R
2,32,C3204F
2,32,C3204R
2,32,C3205F
2,32,C3205R
2,32,C3206F
2,32,C3206R
2,32,C3207F
2,32,C3207R
2,32,C3208F
2,32,C3208R
2,33,C3301F
2,33,C3301R
2,33,C3302F
2,33,C3302R
2,33,C3303F
2,33,C3303R
2,33,C3304F
2,33,C3304R
2,33,C3305F
2,33,C3305R
2,33,C3306F
2,33,C3306R
2,33,C3307F
2,33,C3307R
2,33,C3308F
2,32,C3308R
2,34,C3401F
2,34,C3401R
2,34,C3402F
2,34,C3402R
2,34,C3403F
2,34,C3403R
2,34,C3404F
2,34,C3404R
2,34,C3405F
2,34,C3405R
2,34,C3406F
2,34,C3406R
2,34,C3407F
2,34,C3407R
2,34,C3408F
2,34,C3408R
2,35,C3501F
2,35,C3501R
2,35,C3502F
2,35,C3502R
2,35,C3503F
2,35,C3503R
2,35,C3504F
2,35,C3504R
2,35,C3505F
2,35,C3505R
2,35,C3506F
2,35,C3506R
2,35,C3507F
2,35,C3507R
2,35,C3508F
2,35,C3508R
2,36,C3601F
2,36,C3601R
2,36,C3602F
2,36,C3602R
2,36,C3603F
2,36,C3603R
2,36,C3604F
2,36,C3604R
2,36,C3605F
2,36,C3605R
2,36,C3606F
2,36,C3606R
2,36,C3607F
2,36,C3607R
2,36,C3608F
2,36,C3608R
2,37,C3705F
2,37,C3705R
2,37,C3706F
2,37,C3706R
2,37,C3707F
2,37,C3707R
2,37,C3708F
2,37,C3708R
2,38,C3805F
2,38,C3805R
2,38,C3806F
2,38,C3806R
2,38,C3807F
2,38,C3807R
2,38,C3808F
2,38,C3808R
2,39,C3901F
2,39,C3901R
2,39,C3902F
2,39,C3902R
2,39,C3903F
2,39,C3903R
2,39,C3904F
2,39,C3904R
2,39,C3905F
2,39,C3905R
2,39,C3906F
2,39,C3906R
2,39,C3907F
2,39,C3907R
2,39,C3908F
2,39,C3908R
2,40,C4001F
2,40,C4001R
2,40,C4002F
2,40,C4002R
2,40,C4003F
2,40,C4003R
2,40,C4004F
2,40,C4004R
2,40,C4005F
2,40,C4005R
2,40,C4006F
2,40,C4006R
2,40,C4007F
2,40,C4007R
2,40,C4008F
2,40,C4008R
2,41,C4101F
2,41,C4101R
2,41,C4102F
2,41,C4102R
2,41,C4103F
2,41,C4103R
2,41,C4104F
2,41,C4104R
2,41,C4105F
2,41,C4105R
2,41,C4106F
2,41,C4106R
2,41,C4107F
2,41,C4107R
2,41,C4108F
2,41,C4108R
2,42,C4201F
2,42,C4201R
2,42,C4202F
2,42,C4202R
2,42,C4203F
2,42,C4203R
2,42,C4204F
2,42,C4204R
2,42,C4205F
2,42,C4205R
2,42,C4206F
2,42,C4206R
2,42,C4207F
2,42,C4207R
2,42,C4208F
2,42,C4208R
2,43,C4301F
2,43,C4301R
2,43,C4302F
2,43,C4302R
2,43,C4303F
2,43,C4303R
2,43,C4304F
2,43,C4304R
2,43,C4305F
2,43,C4305R
2,43,C4306F
2,43,C4306R
2,43,C4307F
2,43,C4307R
2,43,C4308F
2,43,C4308R
2,44,C4401F
2,44,C4401R
2,44,C4402F
2,44,C4402R
2,44,C4403F
2,44,C4403R
2,44,C4404F
2,44,C4404R
2,44,C4405F
2,44,C4405R
2,44,C4406F
2,44,C4406R
2,44,C4407F
2,44,C4407R
2,44,C4408F
2,44,C4408R
2,45,C4501F
2,45,C4501R
2,45,C4502F
2,45,C4502R
2,45,C4503F
2,45,C4503R
2,45,C4504F
2,45,C4504R
2,45,C4505F
2,45,C4505R
2,45,C4506F
2,45,C4506R
2,45,C4507F
2,45,C4507R
2,45,C4508F
2,45,C4508R
2,46,C4601F
2,46,C4601R
2,46,C4602F
2,46,C4602R
2,46,C4603F
2,46,C4603R
2,46,C4604F
2,46,C4604R
2,46,C4605F
2,46,C4605R
2,46,C4606F
2,46,C4606R
2,46,C4607F
2,46,C4607R
2,46,C4608F
2,46,C4608R
2,47,C4701F
2,47,C4701R
2,47,C4702F
2,47,C4702R
2,47,C4703F
2,47,C4703R
2,47,C4704F
2,47,C4704R
2,47,C4705F
2,47,C4705R
2,47,C4706F
2,47,C4706R
2,47,C4707F
2,47,C4707R
2,47,C4708F
2,47,C4708R
2,48,C4801F
2,48,C4801R
2,48,C4802F
2,48,C4802R
2,48,C4803F
2,48,C4803R
2,48,C4804F
2,48,C4804R
2,48,C4805F
2,48,C4805R
2,48,C4806F
2,48,C4806R
2,48,C4807F
2,48,C4807R
2,48,C4808F
2,48,C4808R
2.0,1.0,D0101F
2.0,1.0,D0101R
2.0,1.0,D0102F
2.0,1.0,D0102R
2.0,1.0,D0103F
2.0,1.0,D0103R
2.0,1.0,D0104F
2.0,1.0,D0104R
2.0,1.0,D0105F
2.0,1.0,D0105R
2.0,1.0,D0106F
2.0,1.0,D0106R
2.0,1.0,D0107F
2.0,1.0,D0107R
2.0,1.0,D0108F
2.0,1.0,D0108R
2.0,2.0,D0201F
2.0,2.0,D0201R
2.0,2.0,D0202F
2.0,2.0,D0202R
2.0,2.0,D0203F
2.0,2.0,D0203R
2.0,2.0,D0204F
2.0,2.0,D0204R
2.0,2.0,D0205F
2.0,2.0,D0205R
2.0,2.0,D0206F
2.0,2.0,D0206R
2.0,2.0,D0207F
2.0,2.0,D0207R
2.0,2.0,D0208F
2.0,2.0,D0208R
2.0,3.0,D0301F
2.0,3.0,D0301R
2.0,3.0,D0302F
2.0,3.0,D0302R
2.0,3.0,D0303F
2.0,3.0,D0303R
2.0,3.0,D0304F
2.0,3.0,D0304R
2.0,3.0,D0305F
2.0,3.0,D0305R
2.0,3.0,D0306F
2.0,3.0,D0306R
2.0,3.0,D0307F
2.0,3.0,D0307R
2.0,3.0,D0308F
2.0,3.0,D0308R
2.0,4.0,D0401F
2.0,4.0,D0401R
2.0,4.0,D0402F
2.0,4.0,D0402R
2.0,4.0,D0403F
2.0,4.0,D0403R
2.0,4.0,D0404F
2.0,4.0,D0404R
2.0,4.0,D0405F
2.0,4.0,D0405R
2.0,4.0,D0406F
2.0,4.0,D0406R
2.0,4.0,D0407F
2.0,4.0,D0407R
2.0,4.0,D0408F
2.0,4.0,D0408R
2.0,5.0,D0501F
2.0,5.0,D0501R
2.0,5.0,D0502F
2.0,5.0,D0502R
2.0,5.0,D0503F
2.0,5.0,D0503R
2.0,5.0,D0504F
2.0,5.0,D0504R
2.0,5.0,D0505F
2.0,5.0,D0505R
2.0,5.0,D0506F
2.0,5.0,D0506R
2.0,5.0,D0507F
2.0,5.0,D0507R
2.0,5.0,D0508F
2.0,5.0,D0508R
2.0,6.0,D0601F
2.0,6.0,D0601R
2.0,6.0,D0602F
2.0,6.0,D0602R
2.0,6.0,D0603F
2.0,6.0,D0603R
2.0,6.0,D0604F
2.0,6.0,D0604R
2.0,6.0,D0605F
2.0,6.0,D0605R
2.0,6.0,D0606F
2.0,6.0,D0606R
2.0,6.0,D0607F
2.0,6.0,D0607R
2.0,6.0,D0608F
2.0,6.0,D0608R
2.0,7.0,D0701F
2.0,7.0,D0701R
2.0,7.0,D0702F
2.0,7.0,D0702R
2.0,7.0,D0703F
2.0,7.0,D0703R
2.0,7.0,D0704F
2.0,7.0,D0704R
2.0,7.0,D0705F
2.0,7.0,D0705R
2.0,7.0,D0706F
2.0,7.0,D0706R
2.0,7.0,D0707F
2.0,7.0,D0707R
2.0,7.0,D0708F
2.0,7.0,D0708R
2.0,8.0,D0801F
2.0,8.0,D0801R
2.0,8.0,D0802F
2.0,8.0,D0802R
2.0,8.0,D0803F
2.0,8.0,D0803R
2.0,8.0,D0804F
2.0,8.0,D0804R
2.0,8.0,D0805F
2.0,8.0,D0805R
2.0,8.0,D0806F
2.0,8.0,D0806R
2.0,8.0,D0807F
2.0,8.0,D0807R
2.0,8.0,D0808F
2.0,8.0,D0808R
2.0,9.0,D0901F
2.0,9.0,D0901R
2.0,9.0,D0902F
2.0,9.0,D0902R
2.0,9.0,D0903F
2.0,9.0,D0903R
2.0,9.0,D0904F
2.0,9.0,D0904R
2.0,9.0,D0905F
2.0,9.0,D0905R
2.0,9.0,D0906F
2.0,9.0,D0906R
2.0,9.0,D0907F
2.0,9.0,D0907R
2.0,9.0,D0908F
2.0,9.0,D0908R
2.0,10.0,D1001F
2.0,10.0,D1001R
2.0,10.0,D1002F
2.0,10.0,D1002R
2.0,10.0,D1003F
2.0,10.0,D1003R
2.0,10.0,D1004F
2.0,10.0,D1004R
2.0,10.0,D1005F
2.0,10.0,D1005R
2.0,10.0,D1006F
2.0,10.0,D1006R
2.0,10.0,D1007F
2.0,10.0,D1007R
2.0,10.0,D1008F
2.0,10.0,D1008R
2.0,11.0,D1105F
2.0,11.0,D1105R
2.0,11.0,D1106F
2.0,11.0,D1106R
2.0,11.0,D1107F
2.0,11.0,D1107R
2.0,11.0,D1108F
2.0,11.0,D1108R
2.0,12.0,D1205F
2.0,12.0,D1205R
2.0,12.0,D1206F
2.0,12.0,D1206R
2.0,12.0,D1207F
2.0,12.0,D1207R
2.0,12.0,D1208F
2.0,12.0,D1208R
2.0,13.0,D1301F
2.0,13.0,D1301R
2.0,13.0,D1302F
2.0,13.0,D1302R
2.0,13.0,D1303F
2.0,13.0,D1303R
2.0,13.0,D1304F
2.0,13.0,D1304R
2.0,13.0,D1305F
2.0,13.0,D1305R
2.0,13.0,D1306F
2.0,13.0,D1306R
2.0,13.0,D1307F
2.0,13.0,D1307R
2.0,13.0,D1308F
2.0,13.0,D1308R
2.0,14.0,D1401F
2.0,14.0,D1401R
2.0,14.0,D1402F
2.0,14.0,D1402R
2.0,14.0,D1403F
2.0,14.0,D1403R
2.0,14.0,D1404F
2.0,14.0,D1404R
2.0,14.0,D1405F
2.0,14.0,D1405R
2.0,14.0,D1406F
2.0,14.0,D1406R
2.0,14.0,D1407F
2.0,14.0,D1407R
2.0,14.0,D1408F
2.0,14.0,D1408R
2.0,15.0,D1501F
2.0,15.0,D1501R
2.0,15.0,D1502F
2.0,15.0,D1502R
2.0,15.0,D1503F
2.0,15.0,D1503R
2.0,15.0,D1504F
2.0,15.0,D1504R
2.0,15.0,D1505F
2.0,15.0,D1505R
2.0,15.0,D1506F
2.0,15.0,D1506R
2.0,15.0,D1507F
2.0,15.0,D1507R
2.0,15.0,D1508F
2.0,15.0,D1508R
2.0,16.0,D1601F
2.0,16.0,D1601R
2.0,16.0,D1602F
2.0,16.0,D1602R
2.0,16.0,D1603F
2.0,16.0,D1603R
2.0,16.0,D1604F
2.0,16.0,D1604R
2.0,16.0,D1605F
2.0,16.0,D1605R
2.0,16.0,D1606F
2.0,16.0,D1606R
2.0,16.0,D1607F
2.0,16.0,D1607R
2.0,16.0,D1608F
2.0,16.0,D1608R
2.0,17.0,D1701F
2.0,17.0,D1701R
2.0,17.0,D1702F
2.0,17.0,D1702R
2.0,17.0,D1703F
2.0,17.0,D1703R
2.0,17.0,D1704F
2.0,17.0,D1704R
2.0,17.0,D1705F
2.0,17.0,D1705R
2.0,17.0,D1706F
2.0,17.0,D1706R
2.0,17.0,D1707F
2.0,17.0,D1707R
2.0,17.0,D1708F
2.0,17.0,D1708R
2.0,18.0,D1801F
2.0,18.0,D1801R
2.0,18.0,D1802F
2.0,18.0,D1802R
2.0,18.0,D1803F
2.0,18.0,D1803R
2.0,18.0,D1804F
2.0,18.0,D1804R
2.0,18.0,D1805F
2.0,18.0,D1805R
2.0,18.0,D1806F
2.0,18.0,D1806R
2.0,18.0,D1807F
2.0,18.0,D1807R
2.0,18.0,D1808F
2.0,18.0,D1808R
2.0,19.0,D1901F
2.0,19.0,D1901R
2.0,19.0,D1902F
2.0,19.0,D1902R
2.0,19.0,D1903F
2.0,19.0,D1903R
2.0,19.0,D1904F
2.0,19.0,D1904R
2.0,19.0,D1905F
2.0,19.0,D1905R
2.0,19.0,D1906F
2.0,19.0,D1906R
2.0,19.0,D1907F
2.0,19.0,D1907R
2.0,19.0,D1908F
2.0,19.0,D1908R
2.0,20.0,D2001F
2.0,20.0,D2001R
2.0,20.0,D2002F
2.0,20.0,D2002R
2.0,20.0,D2003F
2.0,20.0,D2003R
2.0,20.0,D2004F
2.0,20.0,D2004R
2.0,20.0,D2005F
2.0,20.0,D2005R
2.0,20.0,D2006F
2.0,20.0,D2006R
2.0,20.0,D2007F
2.0,20.0,D2007R
2.0,20.0,D2008F
2.0,20.0,D2008R
2.0,21.0,D2101F
2.0,21.0,D2101R
2.0,21.0,D2102F
2.0,21.0,D2102R
2.0,21.0,D2103F
2.0,21.0,D2103R
2.0,21.0,D2104F
2.0,21.0,D2104R
2.0,21.0,D2105F
2.0,21.0,D2105R
